epoch,loss,train_escalation,train_accuracy,lambda,dev_accuracy,dev_escalation
1,0.41074722602218494,0.252248651495383,0.7676674691969976,0.11286878409981731,0.8092338195722986,0.19234761201513167
2,0.31129190200804446,0.1763237769594275,0.8460380965868857,0.14189110516011721,0.8432941509701175,0.1637340632739882
3,0.2990809100880668,0.1650683818610021,0.8477375725817873,0.1585308046787978,0.8469763489590709,0.1712814034753507
4,0.295866711758686,0.15849323506046162,0.8489944767030165,0.16783291310817036,0.8426568474720294,0.1568501418718382
5,0.2981850414636739,0.15849631676768772,0.847631355332106,0.17717824071645788,0.8381957229854128,0.14881229887346767
6,0.2977412475892664,0.15511936712216054,0.8478791955813624,0.18288347072154348,0.8594391729216825,0.19645046194042706
7,0.3000669412176664,0.15498565449928733,0.8464983713355049,0.18833748126775093,0.8384789689845631,0.14751456768869628
8,0.29929118866522714,0.15307623612873952,0.8470117547089647,0.1917139079570777,0.8423027899730916,0.15313137874203486
9,0.3003500143245164,0.15265321903244122,0.8464629655856111,0.19453762699663713,0.8437190199688429,0.1585430262691272
10,0.29993095638191136,0.15288260965935824,0.8474189208327433,0.1977121966332206,0.8444979464665061,0.15945143956517452
11,0.30019623822825536,0.15235119136471095,0.8471533777085398,0.20031587048620103,0.8392578954822263,0.1481894400150677
12,0.29990282255062517,0.15085317669606482,0.8470117547089647,0.2012120343595755,0.8452768729641694,0.16015162858666213
13,0.30315684165550755,0.15179073303460974,0.8454007930887977,0.20325722599029675,0.8342302789973092,0.1400492000783324
14,0.30125044588241745,0.1493599806621939,0.8461797195864609,0.2024808948189033,0.8240334230278997,0.12545665446581172
15,0.3005629172702971,0.15211048922750128,0.8479146013312562,0.20483516439795638,0.8437898314686305,0.15747932666819556
16,0.3062625469136316,0.1514381664822129,0.8437367228437899,0.2063763815090076,0.8384081574847755,0.14770615850007454
17,0.3024164811947953,0.15155520980536405,0.845984987962045,0.20804483740031887,0.8437190199688429,0.15701486491697772
18,0.3010176914792749,0.15049179710818153,0.847135674833593,0.2085548866689226,0.8454184959637445,0.1608603259453843
19,0.30254384639782805,0.15322097404290827,0.847631355332106,0.2121503160223387,0.8432941509701175,0.15618008840710426
20,0.30098972912635635,0.14947283333395614,0.8472064863333806,0.2116620470583463,0.8592267384223198,0.18737093997084373
21,0.30303744726318793,0.1497109436968571,0.845507010338479,0.21139622233063232,0.8408865599773403,0.15097003918567944
22,0.30242515611017146,0.15155655394666104,0.8470471604588585,0.213140105441215,0.8499504319501487,0.1690110749879111
23,0.30511067341920795,0.14914708507413854,0.8442147004673559,0.21219244477898128,0.8474012179577963,0.16665117271247692
24,0.30291455591168964,0.14996530785850654,0.8459141764622574,0.21219010785967365,0.8500212434499362,0.16847997111177465
25,0.30249560978793844,0.14820656073809244,0.8453122787140631,0.21022777384147306,0.8478968984563093,0.16776764312448558
26,0.30061470356849923,0.14952014640317626,0.8469409432091771,0.20968697578832793,0.8374876079875372,0.14658631794715082
27,0.30225385664931237,0.14972857766052833,0.8458079592125761,0.20941501442715843,0.8454893074635321,0.16032341533933916
28,0.3018105159972785,0.15008505179395487,0.8462151253363547,0.20950771856680858,0.8393995184818015,0.14798136673168122
29,0.30156681461993334,0.15166383550771825,0.8470825662087523,0.2113029022403098,0.8415238634754284,0.15236318835057713
30,0.30166025089822535,0.14928673436310452,0.8462505310862484,0.21059709878638772,0.8392578954822263,0.14825970727954027
31,0.3020652718963375,0.14994679501544245,0.8462682339611953,0.21049859781936214,0.8286361705140914,0.1316605529690452
32,0.30154798163720725,0.1485237006872002,0.8455778218382666,0.208909213434909,0.8550488599348535,0.1776506891143067
33,0.30137353545038176,0.14925986380672307,0.8461974224614077,0.20802911676094363,0.8339470329981589,0.1387173243699525
34,0.3019235141426557,0.15088025841905753,0.8466576972100269,0.20899707297608702,0.8395411414813766,0.14873562171588858
35,0.3016410905668915,0.1494414111702997,0.8456309304631072,0.20838316844776714,0.8445687579662937,0.1587921598342016
36,0.3015733556704554,0.14947414782276539,0.8455601189633196,0.20784692895785445,0.8455601189633196,0.161119365780385
37,0.30186606115718145,0.14946390980280352,0.8461974224614077,0.20721469827369327,0.8506585469480243,0.1733397511542983
38,0.30083734844227616,0.1508303100242947,0.8470471604588585,0.2080959462337244,0.8379124769862626,0.14710038982256834
39,0.3003022491408549,0.14930374487958065,0.8463921540858236,0.20735337062553036,0.8435773969692678,0.15664306203437045
40,0.30082175242185016,0.15037104919618224,0.8467639144597082,0.20773183496669437,0.845984987962045,0.1621760938254856
41,0.3004450297291497,0.1493989030344259,0.846480668460558,0.20705464990065015,0.8419487324741538,0.1533530062744324
42,0.29993083824045746,0.15030880820867681,0.8472772978331681,0.20750892855600062,0.8562526554312421,0.18002977122068237
43,0.30203253462554003,0.14893938903746295,0.8455955247132134,0.2062807424329277,0.8231128735306614,0.12348671717344852
44,0.30064920026947733,0.15082799861382498,0.8470294575839117,0.20726650277898298,0.8389038379832885,0.1492748223282075
45,0.3002804746971879,0.14928161049510447,0.8460557994618326,0.20643323084340068,0.8432941509701175,0.15646554458917514
46,0.30047957749630805,0.14871440106107803,0.8454007930887977,0.20499085192755445,0.8456309304631072,0.1608887588846128
47,0.3070068289902372,0.15361336563054234,0.8439314544682056,0.20901949506626122,0.8444271349667186,0.1597558093478703
48,0.30206638726967283,0.14913230722685944,0.8452414672142756,0.20799636937305938,0.8401076334796771,0.15079064723782187
49,0.30093954795819305,0.15038699952701118,0.8467108058348676,0.20835905055329795,0.8372751734881745,0.14557575614669982
50,0.30049973512283384,0.14964623246571443,0.8466931029599207,0.2079939068295123,0.8359297549922108,0.1436312329675646
51,0.3015553193353354,0.1510813572836942,0.8464098569607704,0.2091551710031989,0.8476844639569466,0.16637855155569958
52,0.3004978006857851,0.15051289361337986,0.84663999433508,0.20970201392099877,0.8435065854694802,0.16134550309843018
53,0.3005111348002647,0.14973256754193118,0.8463921540858236,0.20941303286329507,0.8401076334796771,0.15104674933998702
54,0.3008613306424922,0.15014111325028698,0.846817023084549,0.2096527564041377,0.849737997450786,0.18210666267827286
