epoch,loss,train_escalation,train_accuracy,lambda,dev_accuracy,dev_escalation
1,0.4014024124944401,0.2810541055046656,0.7707477694377567,0.034204740598797814,0.8135533210593401,0.22633319001683364
2,0.2909218149074767,0.21651525602785052,0.8629797479110608,0.0,0.863262993910211,0.20516406789352393
3,0.2709258480300614,0.20777338633893858,0.8663255912760233,0.0,0.8634754284095737,0.20743520219591755
4,0.2695999604212868,0.20296241728792852,0.8649624699051126,0.0,0.855119671434641,0.1846471854211622
5,0.267143852564519,0.20180649330926304,0.8671930321484209,0.0,0.8595807959212576,0.18913726463033903
6,0.26779594715231453,0.1988795497944699,0.8643428692819713,0.0,0.8640419204078742,0.1945914775407478
7,0.266303855439891,0.19903976523940345,0.8671222206486333,0.0,0.8691403483925789,0.2548133119563006
8,0.26748062843912435,0.2041457360163236,0.8665734315252797,0.0,0.8282821130151536,0.13541653496284023
9,0.26641289933074586,0.19528831895865525,0.8659361280271917,0.0,0.8664495114006515,0.20112484940226802
10,0.26521779493187525,0.19811841542888609,0.8690164282679507,9.592026472091675e-05,0.8579521314261436,0.29500388514977005
11,0.2679318422856538,0.20093219482160934,0.8653519331539442,0.0002378145605325699,0.8617759524146722,0.22085269158892043
12,0.2666998857872595,0.19783839697355657,0.8654581504036255,0.0,0.8706982013879054,0.2444265925070497
13,0.26844956439356177,0.2004786808275329,0.8646792239059623,0.0,0.85398668743804,0.17678991762686175
14,0.26711575081895084,0.19947151696229518,0.8661839682764481,9.30827111005783e-05,0.8692111598923665,0.23294326914359617
15,0.26729059120596105,0.19732284356811333,0.86554666477836,0.0,0.8708398243874805,0.21886654346738146
16,0.265777226139138,0.19775976062099548,0.8668389746494831,0.0,0.8520747769437756,0.17239608057397246
17,0.2676758206341426,0.19655902515962295,0.8646438181560685,0.0,0.8657413964027758,0.21787661507318418
18,0.2662799139524921,0.19665761474736806,0.8663786999008639,0.0,0.8704149553887551,0.2529677190324467
19,0.26557566341808847,0.20026994189422911,0.8678126327715621,0.00024875394999980945,0.8498796204503611,0.1672721101577036
