epoch,loss,train_escalation,train_accuracy,lambda,dev_accuracy,dev_escalation
1,0.41493008754574495,0.23942253600730554,0.7664105650757683,0.153946559548378,0.8081716470754851,0.1781743469745271
2,0.3210058568295837,0.15960356149959118,0.836372326865883,0.21971261618286356,0.8324599915026201,0.14186922999249524
3,0.3105570685549475,0.14386362518501628,0.8395057357314828,0.2680902307704087,0.8272199405183401,0.13031800486534653
4,0.314683688208598,0.13725198455436627,0.8376469338620592,0.30911837677657517,0.8262993910211018,0.12891925048231317
5,0.31897983682204567,0.1324671472620228,0.8360359722418921,0.3449560822173943,0.8197139215408582,0.11809165068304081
6,0.3248231394646138,0.12829335836880673,0.8329910777510268,0.3762740889824921,0.8363546239909361,0.1441749775545605
7,0.32652076785058953,0.12345074507703424,0.8317341736297975,0.4021284384988243,0.8204928480385214,0.1160574702836437
8,0.3298863438814731,0.12068754228299138,0.8296629372610111,0.4249441725052891,0.8118538450644385,0.10296584675646943
9,0.3339425552424823,0.11788874968618361,0.8275562951423311,0.4446084956936534,0.8231836850304489,0.12366029529145797
10,0.3366295231661603,0.11629234466450088,0.826600339895199,0.4625427946262058,0.8089505735731483,0.09727686453605952
11,0.3361476462035253,0.11440903984876517,0.8265118255204645,0.4784794903434808,0.82431666902705,0.12342827553434685
12,0.3370494855444621,0.11325762869447001,0.8260338478968985,0.4931012315079561,0.82431666902705,0.12214644418283084
13,0.33906813640969957,0.11232450628707774,0.8251664070245007,0.5067932477444406,0.8147571165557287,0.10797017421015065
14,0.34028527666937947,0.11081665392393703,0.8243874805268375,0.518713923405856,0.8111457300665628,0.10138070205327573
15,0.34128290183516136,0.10725122018899379,0.8226171930321484,0.5267336619459105,0.8084548930746354,0.09751821261388782
16,0.34308607262400825,0.10775159052779562,0.8225463815323608,0.5352452293112892,0.8098003115705991,0.0992339414501533
17,0.34322236993464444,0.10566856771087092,0.8216612377850163,0.5414577393010275,0.8150403625548789,0.10841657779531315
18,0.34576479648922476,0.10562443521653031,0.8214133975357598,0.5476298704594397,0.815677666052967,0.10911546301190424
19,0.34364590384757243,0.10545728487753865,0.8219444837841665,0.5536824110075859,0.8231836850304489,0.1211874547530287
20,0.3450755469860833,0.104047195733463,0.8207229854128311,0.5582437070459159,0.8306188925081434,0.1340066024355908
21,0.3459023975301204,0.10410790438840957,0.8208114997875655,0.562783388167622,0.80278997309163,0.08757326800374306
22,0.3453911554077296,0.10337622807267671,0.8206521739130435,0.5665172622874403,0.814049001557853,0.10575993613464867
23,0.34581056847955227,0.10267645964126482,0.820404333663787,0.5694520513564375,0.814049001557853,0.1067202019634272
24,0.34714972496353486,0.10233141472168776,0.8193775669168673,0.5720573411621184,0.8155360430533919,0.10727388572107144
25,0.3480907379019245,0.10017982005309052,0.8183153944200539,0.5722759708762201,0.8162441580512675,0.11081765403543252
26,0.34725535770192595,0.10231915109451492,0.8196962186659114,0.5748577098622956,0.8051975640844073,0.09122054192631128
27,0.34652375229913307,0.10172362375206219,0.8193598640419204,0.5767810935862411,0.8227588160317235,0.12018858402178183
28,0.3467183908108121,0.10255457066456398,0.819749327290752,0.5796217784695377,0.8131284520606147,0.10430611606865105
29,0.3475273526764983,0.10074883023894993,0.8185101260444696,0.5804277658574336,0.8139073785582779,0.10623196003339459
30,0.3480105990138511,0.10097945102203873,0.818598640419204,0.5816323754750244,0.829698343010905,0.13387241997558086
31,0.34796311820368814,0.10083483829155233,0.8188818864183544,0.5825328320898174,0.8110749185667753,0.10128831562507386
32,0.3481595039308586,0.10092997084894188,0.8186694519189917,0.5835878028683429,0.8177311995468064,0.11195229000804056
33,0.3487456083263964,0.10033098949709554,0.8180852570457442,0.5839425024800073,0.8093754425718737,0.099453429376788
34,0.3483885249062041,0.10016737339023388,0.818457017419629,0.5841172533407885,0.8146154935561535,0.10650382001229151
35,0.3471176367384434,0.10089915873177614,0.8190766180427701,0.5851152100600387,0.8160317235519048,0.10967837292322462
36,0.35037223036001197,0.09930912927352341,0.8173594391729216,0.5843426065407784,0.8073927205778219,0.09529903094890499
37,0.34813163497346333,0.10069969039942687,0.8183508001699475,0.5850335459560252,0.800028324599915,0.08346639483990448
38,0.34832051780453116,0.10002629332072403,0.8179790397960629,0.5850603002533414,0.8086673275739981,0.09889592195143128
39,0.3472675102077147,0.10069902299897662,0.8186694519189917,0.5858185864165524,0.8046310720861067,0.09193660756757778
40,0.3476027326557863,0.1005281109556465,0.818775669168673,0.5863957137987126,0.8151111740546665,0.10855468140970169
41,0.347266929748291,0.10152093974448452,0.8190589151678233,0.5880745612532018,0.8212009630363971,0.11794097528901996
42,0.3489125577202432,0.09982674859591845,0.817961336921116,0.587982841838163,0.8131284520606147,0.10572409851108162
43,0.34755136236609624,0.10041072275112344,0.818457017419629,0.5884399604089682,0.810791672567625,0.10169621629196726
44,0.3474800454550501,0.10095769053409735,0.8187225605438323,0.5895579173155258,0.8127743945616768,0.10386393352646067
45,0.3511756353482294,0.09817254849515814,0.8171115989236652,0.5875243215263027,0.8082424585752727,0.0970747063866775
46,0.3489099567469313,0.09922836284312626,0.8174302506727092,0.5866307451091842,0.8094462540716613,0.09900812526957475
47,0.34728813312779977,0.10030286817278171,0.818457017419629,0.587009980618968,0.8156068545531794,0.10887220252558906
48,0.35153565014612403,0.09918948866278166,0.8169345701741962,0.5860633233226988,0.80540999858377,0.09186478959867402
49,0.34717999439860114,0.10018977135284783,0.8188641835434074,0.5862485429011457,0.8185809375442572,0.1132554034916812
