epoch,loss,train_escalation,train_accuracy,lambda,dev_accuracy,dev_escalation
1,0.4295349959998947,0.232249996683581,0.7623212009630363,0.20123191776126623,0.7542840957371477,0.1398914641972524
2,0.43376565666260186,0.11667642500655136,0.7627637728367087,0.27485988040268416,0.7547797762356607,0.10241084286594607
3,0.43731192718769774,0.0946111849065611,0.7637374309587877,0.3241347426846624,0.7568333097295,0.10401183126406972
4,0.43942067092512743,0.08246538663886285,0.7643747344568758,0.3600206078737978,0.7561251947316244,0.08786674454384055
5,0.44121575940518015,0.07520385288602147,0.7643216258320351,0.38786591922864366,0.756196006231412,0.07483358227266264
6,0.44188481633444715,0.06867810842264409,0.7643393287069821,0.40852964839339334,0.7564084407307746,0.09503020817194187
7,0.44231438807295836,0.06544741202394308,0.7646225747061323,0.4256290866322829,0.7555587027333239,0.08439828252010685
8,0.4426248658355075,0.06308894786461945,0.7644455459566634,0.4400605246536451,0.7561251947316244,0.06536319167489726
9,0.44283510046679886,0.060711668261137317,0.7647641977057074,0.4518927226364631,0.7555587027333239,0.05388643884140512
10,0.4427309473645432,0.05793576978010913,0.7646402775810792,0.46066575568169565,0.7558419487324741,0.06385830649677408
11,0.44224480434359514,0.05740915950308051,0.7647287919558137,0.4688299575671576,0.7559127602322617,0.06114083075743697
12,0.4419261097038557,0.056324292421172116,0.7649058207052826,0.47582201241329575,0.7558419487324741,0.05896920379055507
13,0.4418132658881652,0.056025907846774144,0.7651890667044328,0.48249479140341583,0.7566916867299249,0.062453309807126066
14,0.44141703148500017,0.05531213916716824,0.7654369069536893,0.48833772444725343,0.756196006231412,0.05165284203602596
15,0.4409525570780305,0.05393868349223481,0.765649341453052,0.4927161034010385,0.7569749327290752,0.06856092707223788
16,0.440296838475496,0.05406708826176794,0.7662689420761932,0.4971783194914499,0.7559127602322617,0.055358101560929025
17,0.440000805642412,0.05288375636164113,0.7661804277014587,0.5003480310812635,0.7564792522305622,0.050942797618451864
18,0.44004642311734227,0.05338679999746187,0.7664813765755558,0.5040861409083054,0.7562668177311995,0.05285827503306824
19,0.4394774636378489,0.052765035445461225,0.7663751593258745,0.5071646144948941,0.7571873672284379,0.06600471656158041
20,0.438494727882848,0.05262187082991015,0.7665698909502904,0.5100600620359219,0.7574706132275881,0.0683404916707221
21,0.43858953329105754,0.052596457672408684,0.7673488174479536,0.512913663800809,0.7562668177311995,0.05617402389702556
22,0.4376301122630154,0.05194394079781831,0.7679684180710947,0.5150555309541552,0.7560543832318368,0.04809193009020772
23,0.43764044070713176,0.05191738237707967,0.7679330123212009,0.517148454423997,0.7570457442288627,0.0636842602924844
24,0.4367157771050162,0.051928257884376196,0.7683047726950857,0.5192883972413871,0.7570457442288627,0.059069196522793
25,0.43646009545997494,0.05187913301776614,0.7688712646933862,0.5213861376885366,0.7592409007222773,0.08268527855212654
26,0.43540631006939384,0.051843790478572814,0.7692607279422178,0.5234151907768141,0.7586744087239767,0.06891408130250087
27,0.435394875351759,0.05140294133403402,0.7692784308171647,0.5249399792850059,0.7571873672284379,0.045190859832383475
28,0.43545619355198883,0.0516192977574008,0.770039654439881,0.5267036338448564,0.758957654723127,0.05981629449573966
29,0.4347738965664145,0.0515318694585799,0.7697387055657838,0.528427871182565,0.7590992777227021,0.07669304116490441
30,0.43410364152132125,0.051877577947799555,0.7701104659396686,0.5304893985670103,0.7574706132275881,0.04843254660668648
31,0.43365354253320243,0.05075179095301002,0.7704822263135533,0.5313204720933037,0.7598782042203653,0.06933318523801162
32,0.4327014241715258,0.05122845583302393,0.77101331256196,0.5326447528675248,0.7579662937261011,0.04966294954242964
33,0.4324741546534695,0.05108421326745098,0.7714912901855261,0.5338304302766973,0.7597365812207902,0.06497596241000894
34,0.4322195436677283,0.05147428609005555,0.771845347684464,0.5354335814584107,0.7580371052258886,0.05924553645811917
35,0.43167578887034536,0.05134952224072477,0.772500354057499,0.5369206160213861,0.7580371052258886,0.0621602738147129
36,0.4321304418061141,0.05113018841034646,0.7721462965585612,0.5381637178771271,0.7590992777227021,0.06687633138091414
37,0.4313749307707203,0.050577913038881046,0.7722702166831894,0.5387711795494038,0.7588868432233394,0.05342928775054776
38,0.4308196342948678,0.0512824753902651,0.7729960345560118,0.5401869253832928,0.7583911627248265,0.049221274930329045
39,0.43030940855786914,0.05049445960423271,0.7732261719303215,0.5407054365296,0.757824670726526,0.05788469251792368
40,0.43023527207109175,0.051521417940073186,0.7734209035547372,0.542407824555421,0.7585327857244016,0.05922002852545499
41,0.4291033994508286,0.05138475487989738,0.7738811783033565,0.5439409654438581,0.7588868432233394,0.05971713679199127
42,0.4301018795562253,0.050695705878727834,0.7739873955530379,0.54469591658377,0.758957654723127,0.06119420917433258
43,0.4289337165412071,0.050496138809566674,0.774129018552613,0.545274844273933,0.7576830477269508,0.07624163732804214
44,0.4284785427886456,0.05061941302974068,0.7750495680498513,0.5460206610206605,0.7591700892224897,0.07846915675465674
45,0.4289669553360036,0.050179189889082536,0.7740759099277723,0.5462456603627747,0.7576830477269508,0.07822688421844642
46,0.4279019138982184,0.051712965750226624,0.7756514657980456,0.5481287308167765,0.7586744087239767,0.059561002056746554
47,0.4282255672079834,0.05115634049007329,0.7751734881744795,0.5493808139283313,0.7590284662229146,0.06252827809039636
48,0.42731480188789117,0.05047410755881067,0.7753328140490016,0.5499044787064301,0.7593117122220648,0.0758320790498018
49,0.42787221185952706,0.05091537017311393,0.7755098427984705,0.5509156658183891,0.7587452202237643,0.06524614078720675
50,0.4276928484836595,0.051583889091798646,0.7759701175470897,0.5526277377922195,0.7569749327290752,0.04807896554605125
51,0.4272697463941851,0.04980007736435728,0.7753505169239484,0.5524262703620006,0.7579662937261011,0.050852332826064876
52,0.4271672689835354,0.051252343510791304,0.776554312420337,0.5538166921008487,0.7587452202237643,0.06353478990479378
53,0.42671714811955813,0.051407806493522355,0.7761471462965586,0.5553671920132004,0.7581787282254638,0.06312351787061601
54,0.42612116613446815,0.05040987272323604,0.7760586319218241,0.5558013970926517,0.7579662937261011,0.048749005820060344
55,0.4260651116844886,0.05117980985693985,0.7771385072935845,0.5571137264836702,0.7575414247273757,0.06269865641216096
56,0.42582754547881974,0.05121140736934062,0.7770853986687438,0.558466598879559,0.7595241467214275,0.0690718284706407
57,0.4254542269934306,0.050686038444930574,0.7769083699192749,0.5592938968613874,0.7590992777227021,0.07958131653993093
58,0.4251539644126665,0.05180417880154233,0.7777581079167257,0.5612773636561019,0.7578954822263135,0.05494344874534842
59,0.4249565710833687,0.050310105400869824,0.7775633762923099,0.5615931243412329,0.7581079167256762,0.05797237498748237
60,0.42506328935478654,0.05060808611444147,0.777545673417363,0.5622569333575808,0.7583911627248265,0.05456206769557297
61,0.42426890807590073,0.04979903361514884,0.7773509417929472,0.5620208019893765,0.7580371052258886,0.06514048137402774
62,0.42450208577247367,0.05122445095707701,0.7778289194165132,0.5633472160510865,0.7583203512250389,0.05441261187033281
63,0.4243078137985489,0.04988007206032405,0.7782183826653448,0.5632012681681805,0.7576830477269508,0.05803133233602958
64,0.42346481356973975,0.05160810336346094,0.7786432516640702,0.565005869982779,0.7587452202237643,0.07423922296725831
65,0.42432872537613725,0.05055133755809608,0.7777935136666194,0.5656692749634534,0.758957654723127,0.07456341394282759
66,0.42330397855220847,0.05020100919978508,0.7783777085398669,0.5658968895897416,0.7580371052258886,0.055646500484394026
67,0.4245370907632239,0.0506434098393624,0.7780236510409291,0.5665609074924286,0.758461974224614,0.04454753371376337
68,0.42296414527418996,0.04995595501341963,0.7786432516640702,0.5665311815235916,0.7582495397252513,0.05584711748080489
69,0.42319207850908563,0.051125874519960146,0.7785901430392296,0.5677816035095749,0.7582495397252513,0.06042993611476354
70,0.4225286441397319,0.0503749301739648,0.7792451494122645,0.5681854348723003,0.7586744087239767,0.08453791953107315
71,0.42255432003703575,0.05037757269262575,0.7792274465373177,0.5685913590006696,0.7588160317235519,0.06528115472793916
72,0.42229565089594084,0.05107175129244304,0.7789619034131143,0.5697510210685597,0.7581787282254638,0.051645391439601424
73,0.422281168436062,0.050063937719905534,0.7789087947882736,0.5698636722210965,0.7578954822263135,0.0725331857912332
74,0.42227542425262204,0.050756314271609114,0.7793690695368928,0.5706849922668363,0.7583911627248265,0.07482643949885896
75,0.42232708947176706,0.05088454464469208,0.7794398810366804,0.5716887067072269,0.7587452202237643,0.06202599806786259
76,0.4214794483025779,0.05097263087747354,0.7798824529103526,0.5727494285945033,0.7587452202237643,0.05681071438041967
77,0.421357597259367,0.04978933307633591,0.7797762356606713,0.5725377480108483,0.7590992777227021,0.0672069757357989
78,0.42157505391643874,0.05073091769563275,0.7804135391587593,0.573344629995544,0.7588868432233394,0.07559922982876201
79,0.42096192609519295,0.05032364346299069,0.7802896190341312,0.5736847079228802,0.7583203512250389,0.057409095426082545
80,0.4210761480899695,0.05138663595523582,0.7805728650332814,0.575206589791943,0.7586744087239767,0.061919357210309084
81,0.42090164611822756,0.05087211069351147,0.7805020535334939,0.5761660494320284,0.757824670726526,0.05980984029866467
82,0.4203085380629699,0.05043725147864465,0.7804312420337063,0.5766389117837141,0.7574706132275881,0.05008442278261851
83,0.4203031649503099,0.05045302903165967,0.7808384081574847,0.577125310881083,0.7574706132275881,0.03706205298343557
84,0.42107051543415547,0.0493102490056753,0.7799355615351933,0.5763406672012265,0.7578954822263135,0.06245909272176722
85,0.4212908014125416,0.050639359928079816,0.779829344285512,0.5770378343947432,0.7587452202237643,0.05555448418272367
86,0.42031436167143504,0.05056219167702428,0.7812101685313695,0.577664419174215,0.7583911627248265,0.0441420029359741
87,0.4204223268963328,0.05019191260855962,0.7803250247840249,0.5779003472887188,0.7598782042203653,0.07820624736268397
88,0.41941178779462934,0.05060273718583214,0.7811570599065288,0.5785988557357559,0.7583203512250389,0.08333429742924739
89,0.4210551181472305,0.052012615071496446,0.7814049001557853,0.5807914010863972,0.758461974224614,0.05379619380263191
90,0.419936413911665,0.050097090552349025,0.7805020535334939,0.5809121201280728,0.757824670726526,0.07145593233375944
91,0.42105944995973993,0.050098300470819285,0.7803427276589718,0.5810272287521735,0.7578954822263135,0.07038283494119518
92,0.419553233736079,0.0503383523193285,0.7812809800311571,0.5814278049189823,0.7582495397252513,0.06469650598022084
93,0.4195814963323066,0.04980418244855564,0.7811570599065288,0.5812232823968161,0.7579662937261011,0.06358072634497777
94,0.41989476793279323,0.05129159847742656,0.7816704432799887,0.5826367826303697,0.7590992777227021,0.07578969254378573
95,0.4186229162227329,0.04992475568290102,0.7810862484067412,0.5825733522651948,0.7588160317235519,0.06024992074609022
96,0.41941642119684935,0.05102782089127611,0.7817058490298825,0.5837461787546292,0.7586744087239767,0.06301503862740888
97,0.4194691242214101,0.05036508347883962,0.7813517915309446,0.5841406804491076,0.758461974224614,0.049030507233211736
98,0.41826994959177943,0.05042914345632564,0.7822192324033423,0.5846092305071884,0.7580371052258886,0.07943730468014586
99,0.41943768454398267,0.05045815232986601,0.7813694944058915,0.5851456448305624,0.7587452202237643,0.06963420610660163
100,0.4182661164838453,0.049841515906392526,0.78177666052967,0.5849360614177068,0.7583203512250389,0.044767815492031106
