epoch,loss,train_escalation,train_accuracy,lambda,dev_accuracy,dev_escalation
1,0.4331480472617304,0.25364022438501843,0.7644101402067696,0.16955994245409958,0.7558419487324741,0.14814818871331914
2,0.35119918214584306,0.14678828116053141,0.8061889250814332,0.2212380820289251,0.8425860359722419,0.17000770661491896
3,0.3098116223011184,0.1405666100720967,0.837505310862484,0.26603550278022864,0.8333805409998584,0.14134864232017103
4,0.31569208171191726,0.13538647766044737,0.8355225888684322,0.30519115966930965,0.8354340744936978,0.14305308656937157
5,0.31825845346388676,0.13160810665492717,0.8358589434924232,0.3401404679380353,0.8266534485200396,0.1276404359226899
6,0.3265952005878992,0.12532123612025492,0.8311145730066563,0.36806159390881565,0.8179436340461691,0.1139588343568667
7,0.3259705294885407,0.12478015840901918,0.8319289052542133,0.39544060600548864,0.8296275315111175,0.1323293127805272
8,0.32854518180375664,0.12279512809193552,0.8314155218807534,0.42062768606841466,0.8168814615493556,0.1118289759481726
9,0.3347493087058533,0.11751943570373755,0.8274854836425436,0.439988684684037,0.8112165415663504,0.10153745988117721
10,0.33428227933536014,0.11445705151147671,0.8266534485200396,0.4559995510801657,0.8199971675400085,0.117787745543565
11,0.3392086113002344,0.11309809679941826,0.8253611386489166,0.4704660721383968,0.8245291035264127,0.12409314557062133
12,0.3358338905527139,0.11481682821684089,0.8274854836425436,0.4868483172878597,0.8193598640419204,0.11563491441551878
13,0.33995746558743417,0.11146633352014908,0.8250424868998726,0.4994736745431995,0.8049851295850446,0.09230865226459917
14,0.3401893960055338,0.10991325755726934,0.824635320776094,0.5103966540209928,0.8186517490440448,0.1144540162337179
15,0.3437087064406602,0.10838136344941272,0.8223516499079451,0.5196530972979946,0.8241750460274748,0.12283928744492804
16,0.3403239453367329,0.10974535275229043,0.8250424868998726,0.5304329031966613,0.8146863050559411,0.10758808517135862
17,0.34299507356875175,0.10779007644225173,0.8237501770287494,0.5389973683804267,0.8175895765472313,0.11219484804546617
18,0.34311060346805444,0.10734677459844667,0.823820988528537,0.5471344065703457,0.8123495255629514,0.10375781126732934
19,0.34293994965102176,0.10698224441422026,0.8237501770287494,0.5547840320430711,0.8095170655714488,0.09904509954616261
20,0.3477062823633654,0.10539748171346246,0.8220152952839541,0.5607746007666015,0.8207052825378841,0.11694887313807657
21,0.3463350400305422,0.10519039779247297,0.8222808384081575,0.5665701824501184,0.8324599915026201,0.13653723866268708
22,0.3457141384374756,0.10480349853945055,0.8226348959070953,0.5719233629256518,0.8353632629939102,0.15675040791036723
23,0.34593707639626414,0.10478485328265483,0.8227234102818297,0.577235302090649,0.8135533210593401,0.10371625392791795
24,0.3496510091271621,0.10314956807563468,0.8215550205353349,0.5807588527463413,0.8271491290185526,0.12901778668407896
25,0.35013590677316997,0.10202774106759793,0.820245007789265,0.5830317019298713,0.8139781900580654,0.10674919934663434
26,0.3486369196744972,0.10162041092447376,0.8206698767879904,0.5848721152618566,0.8207052825378841,0.11948892221776981
27,0.3464715485616035,0.10351177154198836,0.8221392154085824,0.588683102685963,0.8094462540716613,0.09731830632088015
28,0.34624967367330667,0.10387431857391248,0.822847330406458,0.5929385708496026,0.8110749185667753,0.09998190998973032
29,0.3463000611574483,0.10380474637232055,0.8233961195298116,0.5971483359783939,0.8105084265684748,0.09935799898557822
30,0.3474775642945871,0.10338552596253016,0.822847330406458,0.6008596818894196,0.8010904970967285,0.08510698474212403
31,0.34862195086401526,0.10070861437480758,0.821059340036822,0.601699791241443,0.8151819855544541,0.10823578234577826
32,0.3506257395588327,0.10037260231924806,0.8207937969126186,0.602117305990315,0.8150403625548789,0.10656987198792961
33,0.34711775617142976,0.10157185279369996,0.8228119246565643,0.6038466839529634,0.8117122220648634,0.10024151878125835
34,0.3468845141683586,0.10128381160045545,0.8228650332814049,0.6052921193018616,0.8255912760232261,0.12937340071123327
35,0.3482482407319615,0.10089383918816806,0.82221002690837,0.606291993539787,0.825945333522164,0.12661246857263603
36,0.347307753670977,0.10181013867522819,0.8236262569041213,0.6083421200029628,0.8183685030448945,0.11011727878737089
37,0.3474956583477015,0.10129271360712236,0.8231128735306614,0.6097340396568256,0.8154652315536043,0.10643972736818147
38,0.34886917190365374,0.10020919900449253,0.8221392154085824,0.6098804276473897,0.7880611811358165,0.0629614372361388
39,0.34981647469794475,0.10024815820280983,0.8220684039087948,0.6101832647174675,0.8132700750601898,0.1015845056692598
40,0.349439602535687,0.10069884177819137,0.82221002690837,0.6109325853362757,0.8139073785582779,0.10326956469023403
41,0.347864524232752,0.10154616108356497,0.8236262569041213,0.612616940427579,0.8141906245574281,0.10448225751441911
42,0.3473523072186146,0.10094898673334468,0.8236439597790681,0.6136118152327912,0.8079592125761224,0.0959603437269034
43,0.34791051894911723,0.1015812828155537,0.8238563942784308,0.6153784276209854,0.8200679790397961,0.11455432659687667
44,0.3495537770054459,0.09996264317740193,0.8224932729075202,0.6152839768231001,0.821059340036822,0.11650162305034757
45,0.3480040498089476,0.10071045625941677,0.8233076051550772,0.616049240678558,0.8175187650474437,0.11061384939905027
46,0.34759782588341775,0.10096400241991259,0.8239095029032715,0.6171366478577357,0.8190766180427701,0.11259267157287402
47,0.347664120565003,0.10172465812288792,0.824635320776094,0.6191200181990962,0.8148279280555162,0.10451982254097801
48,0.347560024087582,0.10187710483339923,0.8249185667752443,0.6212778623253217,0.8192182410423453,0.11144700870638026
49,0.3488797754863895,0.10066666577004488,0.8237324741538026,0.6219742231927917,0.8158192890525421,0.10568332862385071
50,0.34744266570753995,0.10088371365920559,0.8249362696501912,0.6229078507796031,0.8170230845489308,0.10955074958163877
51,0.3489998901570726,0.10006906296659539,0.8235377425293867,0.6229649737551919,0.8119954680640136,0.10250427535037798
52,0.34882846757856106,0.10025440859310925,0.8239272057782184,0.6232194049246724,0.8152527970542416,0.10768569821205358
53,0.3480367123734561,0.10127607951432176,0.8248123495255629,0.6246463055759789,0.8182976915451069,0.10940888138495057
54,0.3479940967618229,0.10021999220666762,0.8240157201529529,0.6248980949744715,0.8146154935561535,0.10284163589453313
55,0.3474324136284454,0.10064510907832733,0.8253080300240759,0.625591105166836,0.8202804135391588,0.11342812576335815
56,0.347403973370533,0.10156345819151447,0.8262108766463674,0.6273061074949944,0.8136241325591276,0.10269808538322771
57,0.34822167185392516,0.10052244844264104,0.8244228862767313,0.6278774606771916,0.8224047585327857,0.11588306000859554
58,0.34765127496634274,0.10106639074436785,0.8258391162724826,0.6290077437684086,0.820563659538309,0.11611718984292138
59,0.34828651136673977,0.10064204145977879,0.8249893782750318,0.6296855063662083,0.8247415380257754,0.12280334034218969
60,0.3483352566336019,0.1010660163350187,0.8254142472737572,0.6308177369274353,0.8105792380682623,0.09737920568136936
61,0.34982158893854115,0.0996950346100197,0.8243343719019969,0.6304581561014214,0.8085257045744229,0.09459223775496128
62,0.3478426258568385,0.10040237048672239,0.8256443846480669,0.6308897795491073,0.8170938960487183,0.1083890994651447
63,0.3484864827763037,0.09993577020150746,0.8254850587735448,0.6308668604158023,0.8236793655289619,0.11848427292401115
64,0.3472928677633723,0.10159860690429146,0.8268835858943493,0.6326211119741368,0.8232544965302365,0.11847434599398211
65,0.3489841618664186,0.10043637414518657,0.8256089788981731,0.6331388732604849,0.812916017561252,0.10214413112463323
66,0.3478700613447094,0.10104862847897642,0.8261577680215267,0.6342902321629394,0.825449653023651,0.12993703218673683
67,0.35208408834829225,0.0985024769907463,0.8235554454043337,0.6326587376333941,0.8186517490440448,0.10992919093633914
68,0.3485742518186333,0.10014776773239023,0.8259984421470047,0.6328023822829288,0.8112165415663504,0.09670881355089536
69,0.3475326964215674,0.10126431034359543,0.8271491290185526,0.6342683430314231,0.8258745220223764,0.12342765569769193
70,0.34724742310899054,0.10223184020010916,0.8276448095170655,0.6367414458468735,0.8127035830618893,0.10149692869918639
71,0.3478452637823289,0.1006619866060022,0.8263347967709956,0.6374955765791425,0.8134825095595525,0.10235292497480421
72,0.3472284909399487,0.10200713433070994,0.8278395411414814,0.639763983670641,0.8156068545531794,0.10425537108131609
73,0.3477887783108276,0.10099598724854565,0.827078317518765,0.6408788749426795,0.8231836850304489,0.11714804559052328
74,0.34948431548628583,0.10087288824943996,0.8265826370202521,0.64186379553007,0.8158192890525421,0.10552224225349688
