epoch,loss,train_escalation,train_accuracy,lambda,dev_accuracy,dev_escalation
1,0.4125498921679397,0.22271559961881943,0.7656139357031582,0.19065972863137717,0.7591700892224897,0.11268703630643835
2,0.33161499461106614,0.14574619844152778,0.8245645092763064,0.2963840390443799,0.8366378699900864,0.1589596940600455
3,0.3263850088430825,0.12865831739667657,0.8291849596374451,0.38328591455891703,0.8163149695510551,0.11430577530197597
4,0.3310533033950591,0.11928380284742768,0.8271314261436057,0.45981039516255273,0.8105084265684748,0.10199834142889563
5,0.33954414924098353,0.11137171979582591,0.8237501770287494,0.5276805151067675,0.8139781900580654,0.1091189583149633
6,0.34908951476855754,0.10278280389374772,0.8191651324175045,0.5860804314017293,0.8326016145021952,0.13698164596383386
7,0.35098318931840666,0.09972277423479016,0.8179967426710097,0.6410607577748594,0.8222631355332106,0.12453388327445411
8,0.35685327744926276,0.09388335903842968,0.8153059056790822,0.6896360606811938,0.8100127460699618,0.10029619188455374
9,0.3608288524711694,0.09058049824914485,0.8132700750601898,0.7344994988813996,0.7996034556011896,0.08243091201259814
10,0.36436449622081435,0.08493472149996847,0.8102074776943776,0.7730454392731193,0.7961336921115989,0.07629385820217582
11,0.36633501755517633,0.08275793528142351,0.8094285511967143,0.8091884217634797,0.7967001841098994,0.07573171314891027
12,0.3719816672246528,0.07809722329854053,0.8065783883302649,0.8402031167484826,0.7986120946041637,0.07773472138727275
13,0.3800548459860239,0.0737265975587413,0.8040291743379124,0.866395757614635,0.7962045036113865,0.07509413290002427
14,0.37368949328919443,0.0745689849237463,0.804754992210735,0.8935253415359188,0.7980456026058632,0.07758418221692473
15,0.374513407280958,0.07263551840252384,0.8036928197139216,0.9185313556110494,0.7981164141056507,0.078002403844355
16,0.3765110712418761,0.0707381464252896,0.8025067270924798,0.9414885332612333,0.7928055516215834,0.06985178168333839
17,0.37818808908706314,0.07020376065597962,0.8024005098427984,0.9637797447973867,0.7933720436198839,0.07061375472977553
18,0.37846399405795744,0.0684446311591283,0.8013914459708257,0.9841568353930492,0.798399660104801,0.07864409652454184
19,0.37947190188598473,0.06682560706426462,0.8004000849737998,1.0027739326851457,0.7899022801302932,0.06570323775079238
20,0.38066704490842873,0.06575458955281924,0.8000637303498088,1.0201601001201182,0.785866024642402,0.05857422644845587
21,0.3824246260536036,0.06385184335921341,0.7985943917292169,1.0354438588945172,0.7856535901430393,0.05840057547436619
22,0.3824802540741769,0.0631053163106145,0.7986829061039513,1.0499016463225666,0.7850162866449512,0.0566227901832293
23,0.3851397557833296,0.06171099739031825,0.7976738422319785,1.0628517444776313,0.7868573856394279,0.059958803041953786
24,0.39091194953176966,0.057656104922940384,0.7950007081149979,1.071315572840156,0.7883444271349667,0.06268820131521032
25,0.38618302843317803,0.05919851267686851,0.796452343860643,1.0814593254821292,0.7910352641268942,0.06616416381660946
26,0.38960312440887995,0.05873580840217748,0.7951777368644668,1.091152204968025,0.7935844781192466,0.06990989572825915
27,0.3928338925446115,0.05592974907557817,0.7936906953689279,1.0977081746682407,0.7872114431383657,0.06007382504526204
28,0.3852287126218879,0.05862017685536656,0.7962399093612803,1.1072099733836835,0.7939385356181844,0.07017096189758018
29,0.38606220299335564,0.057463013078880756,0.7959389604871832,1.115451570251945,0.7884152386347543,0.06030005677521409
30,0.38616358198941964,0.057164505496568374,0.796115989236652,1.1233486767951273,0.7893357881319927,0.06216995008793
31,0.3866440348729181,0.05661434639441006,0.7962222064863334,1.1306522556617735,0.785511967143464,0.05419733314046943
32,0.387307026335275,0.0558151835769588,0.7957442288627673,1.1371048917602613,0.7891941651324175,0.06181245984376965
33,0.3873254697057111,0.05495769644651766,0.7947351649907946,1.142555036257938,0.781121654156635,0.04862992805087191
34,0.3876475100349458,0.0547764264759388,0.7952662512392012,1.1478585404585893,0.7893357881319927,0.061639632188577605
35,0.3905783362698241,0.05254956323538973,0.7938323183685031,1.15071806087157,0.7890525421328424,0.058889554286123524
36,0.3875033695347298,0.053936920877012684,0.7953724684888825,1.155053264744564,0.782608695652174,0.04856018683653558
37,0.3889368475960733,0.05323239195774811,0.7950184109899447,1.1586383348218954,0.7850162866449512,0.05178662393363268
38,0.38891720501665117,0.052497388661274944,0.7949653023651041,1.1613802878483972,0.7846622291460134,0.0526556892958498
39,0.38759461883495083,0.05263366625441014,0.7957619317377143,1.1643139627631591,0.7940801586177595,0.06594209303603134
40,0.3875458271826585,0.05225855197228313,0.7958150403625549,1.1668234013859016,0.7933012321200963,0.06228385031458205
41,0.39523240048509534,0.049072423072197065,0.7938677241183968,1.1658176682367747,0.7920974366237077,0.061985128189663556
42,0.38739739750316604,0.05207523456031414,0.7960097719869706,1.168098217079399,0.7833168106500495,0.04704252627753257
43,0.389054443571659,0.051019273153068985,0.7954078742387763,1.1691831290926598,0.7916017561251947,0.059979021256846975
44,0.3874793914707942,0.05159568661846819,0.7970719444837842,1.1709498995784466,0.786999008639003,0.05264366200152207
45,0.3896645406642795,0.05032189748521787,0.7956026058631922,1.1712955205142273,0.7775102676674692,0.038483537564970444
46,0.38865834125512183,0.051335108154510714,0.7961690978614927,1.1727770558874824,0.7908228296275315,0.059008315916113906
47,0.39029712126032523,0.049755522807446204,0.7958327432375017,1.1725007924185833,0.7838124911485626,0.049218062201940735
48,0.3880161663287592,0.05177017892851334,0.7971250531086248,1.1744489936968063,0.7841665486475003,0.04673959244081053
49,0.38735746028926077,0.05129938226548256,0.7977623566067129,1.175945081730348,0.793513666619459,0.05869744654976243
50,0.3889811184500486,0.05045154756690841,0.7968772128593684,1.1764317549532006,0.7877779351366662,0.05368269360637335
51,0.38724421248137486,0.050809275999405684,0.7975145163574564,1.1773191179698035,0.7861492706415522,0.05077537007413984
52,0.3875838803714876,0.050964505656880474,0.7983642543549072,1.1784118408923665,0.7928763631213709,0.05973919685928303
53,0.38922500733173765,0.05012895533599507,0.7968418071094746,1.178539889945619,0.7859368361421895,0.051440334850475264
54,0.3888720417770612,0.050514104353619305,0.7968064013595808,1.1790972712551864,0.7834584336496248,0.046939368389862464
55,0.3869604020403357,0.05107275805781776,0.7987006089788982,1.1802653324370886,0.7909644526271067,0.054754343012275684
56,0.3870947391887914,0.05105328331905238,0.7988422319784733,1.1814190719080755,0.785370344143889,0.04761519794868085
57,0.38706166731401265,0.05107213282737933,0.7991431808525704,1.1826587280751795,0.7876363121370911,0.05111658115705249
58,0.3882178855067254,0.05020296454668096,0.7971604588585186,1.1828616718640204,0.7797762356606713,0.03976876180013702
59,0.38912158809426045,0.05074339589274731,0.7983111457300666,1.1836187535393625,0.7818297691545107,0.04529015531984233
60,0.3868270189882658,0.05100408565179685,0.7988068262285796,1.1847467248141406,0.7959920691120238,0.06083902998559625
61,0.38708532780868915,0.051219237682109786,0.7986120946041637,1.1860599531083922,0.7898314686305056,0.05337342070526126
62,0.3884841632216667,0.05038441772177138,0.7979747911060756,1.1864722822494416,0.7836708681489873,0.04758816983705546
63,0.3881065930663113,0.05029594103678177,0.7985412831043761,1.186779406370555,0.7889817306330548,0.05193088879098646
64,0.3867318175143247,0.051077870468743174,0.7999044044752868,1.1879474080409438,0.7808384081574847,0.04303999556160377
65,0.3890888175897162,0.04947037808676226,0.7977977623566067,1.1873565950290814,0.787494689137516,0.05124200594705558
66,0.38775857379814327,0.050660678499832384,0.7989484492281547,1.1880761937228532,0.7911060756266818,0.055944556940734406
67,0.3870688577183514,0.05047041080831941,0.7992316952273049,1.188604541870722,0.7868573856394279,0.04918532349363024
68,0.39201181780901967,0.04869304474027986,0.7950184109899447,1.1871605854173684,0.7865033281404901,0.052409289781176926
69,0.3865959299697938,0.05102634851737276,0.7988068262285796,1.1882891641566073,0.7949298966152103,0.05898105884346662
70,0.38649575750562054,0.05103561785528451,0.799532644101402,1.1894047446408769,0.7884152386347543,0.05242850939051213
71,0.3870275274220885,0.05055975820143776,0.7990900722277298,1.1900272637689013,0.7899730916300807,0.054930414230142915
72,0.386474972561523,0.05112102559695516,0.7996742671009772,1.1912701118671787,0.7882028041353916,0.0521513154076656
73,0.39579917245471025,0.04655632438081939,0.7947528678657414,1.1874784614443292,0.7802719161591842,0.04580382402683971
74,0.38693083076719487,0.05120663014696266,0.7987537176037388,1.1888075745254267,0.7884860501345419,0.0522285194238335
75,0.38702223604317343,0.05079154164968629,0.7993910211018269,1.1896872047241278,0.7940801586177595,0.05945003506203875
76,0.3885948571549683,0.04984364088325574,0.7974791106075627,1.1894927813522,0.7867157626398528,0.04894641968913569
77,0.3866024480470769,0.050674180080382145,0.8005417079733749,1.1902281909696217,0.7932304206203087,0.057701080648343846
78,0.3864928854117902,0.05084938567668314,0.800346976348959,1.1911643615755632,0.7894774111315678,0.052567130642234235
79,0.38814043894467115,0.04997076288935585,0.7992671009771987,1.1910946305896524,0.7966293726101119,0.06074642337165431
80,0.38752865029485484,0.05050086426512916,0.7995680498512958,1.191631118962484,0.7889109191332673,0.05187606443033584
81,0.3942255396298318,0.04767907615299941,0.7947174621158476,1.1890388680938044,0.7833168106500495,0.05062629180973634
82,0.38663028102727404,0.05099531915104773,0.7992848038521456,1.1901268186633804,0.7914601331256196,0.05369258843568153
83,0.38642167187820936,0.050867982346956525,0.8006125194731625,1.191095221728956,0.7892649766322051,0.05246812687875991
84,0.3867564152099478,0.05059810160362354,0.8007364395977907,1.1917286718738573,0.7845206061464381,0.045592475305672446
85,0.3862878564117887,0.05088502245735825,0.8014268517207195,1.1927011593011507,0.7836708681489873,0.0477152472664287
86,0.3872835779051625,0.05030418175614652,0.7999398102251806,1.1930350560312455,0.7932304206203087,0.05539202711664131
87,0.3867262953562872,0.05097564872612259,0.7996388613510834,1.1941239825942838,0.7884152386347543,0.052672689191896334
88,0.3872034553342932,0.05033605967512078,0.7991962894774112,1.194485099052014,0.7840957371477127,0.04857099095104442
89,0.3862968945558948,0.05063956819138097,0.7994087239767739,1.1951933520575333,0.7867157626398528,0.04966554772101218
90,0.3865855405619691,0.050548475398724924,0.8004885993485342,1.1957684912392206,0.7862200821413398,0.04863493646326372
91,0.3878264160690421,0.05017603575052173,0.7993379124769863,1.1959633608059277,0.7896190341311429,0.05414086374678925
92,0.3867015079953248,0.05039960660004503,0.7987006089788982,1.1963678214726279,0.7884152386347543,0.05085740926071571
93,0.38634530442950576,0.05080355961134795,0.8010019827219941,1.1972752422810766,0.7852995326441014,0.047901036994036375
94,0.38773586992804854,0.05054421811312492,0.7980987112307039,1.1978858006195374,0.7867865741396403,0.05140278210733522
95,0.3864806225686113,0.050496146820972025,0.800028324599915,1.1984353155036682,0.7873530661379408,0.04880072788978945
96,0.3879143587507349,0.04984139621145934,0.7987714204786858,1.198234867005536,0.7844497946466507,0.04487623607172922
97,0.3870706285444067,0.05005927901620602,0.8007187367228438,1.1982889118910955,0.7928055516215834,0.05668714991190595
98,0.3864450826259632,0.050598061525493315,0.8003115705990653,1.1989352484298117,0.7888401076334797,0.050433756519525155
99,0.39015319951869426,0.04848470629335733,0.7977446537317661,1.197250588090083,0.7871406316385781,0.051689699942019884
100,0.38750671534240455,0.050084160699397896,0.7994618326016145,1.1973000948083738,0.7852995326441014,0.049366311714949644
