epoch,loss,train_escalation,train_accuracy,lambda,dev_accuracy,dev_escalation
1,0.41896762978404256,0.29813569663241535,0.7656670443279988,0.053038768619298876,0.7624982297125054,0.23370097984235763
2,0.31558528725274676,0.2140808249162287,0.834265684747203,0.013307592980563589,0.861634329415097,0.2045069321570054
3,0.268772995177772,0.2000055027728107,0.8634754284095737,0.0,0.8583061889250815,0.1872541725048852
4,0.2671965905195457,0.19977161469962304,0.864413680781759,0.0,0.845984987962045,0.16496042849308978
5,0.2681236941810033,0.1988787906941603,0.8631921824104235,0.0,0.8457017419628948,0.1613763245834269
6,0.26718720448893335,0.2006281011356306,0.8648562526554312,0.0,0.8645376009063872,0.20657722220603508
7,0.2657091239663262,0.20021425691327602,0.8663786999008639,0.0,0.8648208469055375,0.23042431112229528
8,0.265221579847922,0.1956791181775197,0.86685667752443,0.0,0.8633338054099986,0.1962112176141427
9,0.26657180760133337,0.2001253648391612,0.8660600481518198,0.0,0.8674408723976774,0.2080944068787912
10,0.2659099528901284,0.19861051967825738,0.8663432941509701,0.0001357664167881012,0.8653165274040504,0.266178002410326
11,0.26556873889216587,0.20338897534308834,0.867671009771987,0.0012489043176174164,0.8478260869565217,0.35622682594287297
12,0.2694131032596852,0.20514892823144745,0.8632098852853703,0.0,0.8590143039229571,0.1932923478190309
13,0.26646620599900406,0.2032604831049419,0.866201671151395,1.922607421875e-05,0.8728933578813199,0.24814491746547523
14,0.2669413494179124,0.20639491644278413,0.8661839682764481,0.0027679562568664554,0.8607845914176462,0.24839019236407964
15,0.26683482937562264,0.19941318517762124,0.8649270641552188,0.0,0.8541283104376151,0.1771016919086142
16,0.26963880175724364,0.21237638945148005,0.864077326157768,0.00020388007164001465,0.8620591984138224,0.2739523111963522
17,0.2650172974866302,0.20318078474972476,0.8685561535193316,0.0,0.8643251664070245,0.19758141701129625
18,0.26527885432124154,0.20406136856869553,0.8673700608978898,0.0,0.8697068403908795,0.21576281016827845
19,0.26339717239095034,0.1985470311885818,0.8687508851437473,0.0,0.8602180994193457,0.1930469716364256
20,0.2653394238315043,0.20287922839320865,0.867671009771987,0.0,0.8699192748902421,0.2148502229665025
21,0.26497417079323565,0.1976086712224577,0.8669983005240051,0.00013497740030288697,0.860005664919983,0.2929485427085645
22,0.2664990997436009,0.20674067599132537,0.8662370769012888,0.0,0.8501628664495114,0.17497462206772724
23,0.2628979989893459,0.1987041606095742,0.8694944058915168,0.0,0.8646084124061748,0.2182303925860352
24,0.2635937074251814,0.20187303343477306,0.8685915592692254,0.0,0.847613652457159,0.16447254774153958
25,0.26642397058329187,0.20277882469407799,0.8664141056507577,0.0007510703802108764,0.8532077609403768,0.3152667563970493
26,0.26385527043044776,0.2012552821594837,0.8677064155218808,0.0,0.8574564509276307,0.1845838803312053
27,0.26219656226520516,0.19962521271975076,0.8696537317660388,0.0,0.8672992493981022,0.21341646343127743
28,0.2669373649052327,0.20810611649657626,0.8659715337770854,0.0009318751096725465,0.8703441438889675,0.25464223473609937
29,0.2630662049092073,0.2009193230272099,0.8691757541424727,0.0,0.8597932304206203,0.1935756490881729
30,0.26404909669061405,0.20300933773339327,0.8675293867724119,0.0,0.8593683614218949,0.21083093174471934
31,0.2655010181266143,0.20082515790043462,0.8651572015295284,0.0002441258728504181,0.8577396969267809,0.3041972325123702
32,0.2650510593372978,0.20775432100699182,0.8674939810225181,0.0,0.8638294859085115,0.1972900439070129
33,0.26234647452687765,0.20151783139961263,0.8693881886418354,0.0,0.8439314544682056,0.1635768513741335
34,0.26246626270153317,0.20287658814000537,0.8694235943917292,0.0,0.8655289619034131,0.20326342682395435
35,0.2626787397623771,0.19968922460717362,0.8689987253930038,0.0,0.8612802719161592,0.19993031065029457
36,0.26584757533361786,0.20559072748170562,0.866360997025917,0.0001454491913318634,0.8696360288910919,0.2373949751783373
37,0.2627079833218201,0.20080455089447738,0.8697245432658264,0.0,0.864891658405325,0.2094041492028676
38,0.2610885526822961,0.19885197965800974,0.8695298116414105,0.0,0.8631921824104235,0.2098022473211279
39,0.2612391278419932,0.2023153205424222,0.8704149553887551,0.0,0.8610678374167965,0.2020815747931564
40,0.2631589491033736,0.20449606988369584,0.8678657413964028,0.0,0.8617759524146722,0.20163501298532255
41,0.26401828892287377,0.20677787160471603,0.8679542557711373,0.00043220698833465574,0.8646792239059623,0.24883624439012597
42,0.2628933924307416,0.2054869299054129,0.8688571023934287,0.0,0.8595807959212576,0.19512441034290678
43,0.2622989716931319,0.20378894182131793,0.869299674267101,0.0,0.8484633904546098,0.17210193723123618
44,0.2632712633401101,0.2063139183437532,0.8681666902705,0.0,0.8534201954397395,0.18347641577954182
45,0.2615012891939858,0.20644909710920223,0.8705742812632772,0.0,0.8660954539017136,0.2149249056322246
46,0.26172794384129777,0.20538222544542065,0.870114006514658,0.00010568544268608094,0.8658122079025634,0.27255933725990905
47,0.2614790095163293,0.2037259895075416,0.8700786007647642,0.0,0.8464098569607704,0.16877814047719142
48,0.2617518025439989,0.20704190157414024,0.8699192748902421,0.00022924542427063007,0.83508001699476,0.1498294906307425
49,0.262166130633078,0.2054161689906464,0.8701317093896048,0.0,0.8321767455034698,0.14155318342426768
50,0.2620818601706737,0.2041972021537603,0.8691757541424727,0.0,0.8658122079025634,0.2188848881305505
51,0.2615753339650762,0.20546266048906073,0.8695829202662513,0.0,0.8633338054099986,0.2095381548284488
52,0.26184069482703803,0.20650911750924805,0.8692465656422603,0.0,0.8553321059340037,0.18280498180174382
53,0.2616667959735171,0.20200376183052032,0.8693350800169948,0.0,0.8673700608978898,0.2330207792376513
54,0.26057083162956174,0.20316481217161622,0.8708221215125337,0.00044675365090370174,0.8602889109191333,0.2636580759422787
55,0.2604354522186372,0.20716620633274954,0.8715656422603031,0.0,0.8646084124061748,0.21268588347148665
56,0.259576335260237,0.2062266218461357,0.8716895623849313,0.0,0.861634329415097,0.21140761726420185
57,0.2591481554476132,0.20489283605002426,0.8725038946324883,0.0,0.8624132559127602,0.21540205906393373
58,0.2616151331327333,0.2080107525638912,0.8703441438889675,0.0,0.8636170514091488,0.25660562229939854
59,0.25981170025354333,0.20433466437813108,0.8716187508851437,0.0,0.8659538309021385,0.22193930347366586
60,0.2602537641054577,0.2056118109090827,0.8716718595099844,0.0,0.8622716329131851,0.2161759608841334
61,0.2777952997779191,0.2271131303062724,0.8603774252938677,0.00854468431323767,0.8665911344002266,0.2432504398696839
62,0.26243762611380517,0.20653381581145058,0.8694058915167824,0.00038168445229530334,0.8639002974082991,0.28645420556888246
63,0.26051612260608054,0.20815647536441062,0.8708575272624274,0.0,0.8671576263985271,0.2484378472863235
64,0.26316470646593154,0.20445992644296423,0.8685738563942784,0.0,0.864891658405325,0.21609647622055786
65,0.2586546905181543,0.20543841704686122,0.8727694377566917,0.0,0.8659538309021385,0.2230982223789173
66,0.2598848638386315,0.20657718813870113,0.8717072652598782,0.0,0.8593683614218949,0.21389560338340288
67,0.25911451580925915,0.20830136016296136,0.8725747061322758,0.0,0.8605721569182835,0.19999738709850484
68,0.2597626428557867,0.20457711106757404,0.8709460416371618,0.0,0.8483217674550347,0.17001079623423218
69,0.25764164683113455,0.20448528513820932,0.8729995751310012,0.0,0.8452060614643818,0.1710061155715444
70,0.26041792795503127,0.20879438497741268,0.8709106358872681,0.001046169474720955,0.8633338054099986,0.21713020658547066
71,0.26368600202677117,0.20846453886239089,0.8679188500212435,0.0,0.8526412689420761,0.19159821877165026
72,0.25883447324954456,0.20808009299977342,0.8726101118821696,0.0,0.8541991219374027,0.18691795412279563
